block_id,avg_timestamp,avg_ear,avg_smoothed_ear,avg_gaze,avg_brow,avg_wrinkle,avg_smoothed_wrinkle,avg_mouth_open_ratio,avg_lip_thickness,avg_face_height,avg_pitch,avg_yaw,avg_roll,avg_forward_lean_ratio,avg_head_stability_std,avg_is_blink_frame,avg_is_saccade,avg_is_fixation
0,1784301797.491806,0.283596,0.283728,0.008384666666666667,0.18836466666666665,0.29550333333333334,0.295618,0.030409999999999996,0.2698986666666667,1.858992,7.025933333333334,-1.814733333333333,3.6564,1.2085933333333334,2.5028533333333334,0.0,0.0,0.8733333333333333
1,1784301802.672678,0.2893026666666667,0.28913533333333336,0.016123333333333333,0.18602,0.2907666666666667,0.29084466666666664,0.019227333333333332,0.273098,1.8523560000000001,5.7934,-1.3595333333333335,3.838866666666667,1.2248466666666666,2.2701333333333333,0.006666666666666667,0.006666666666666667,0.86
2,1784301807.7479973,0.2957473333333333,0.29569466666666666,0.023212,0.18216466666666667,0.28296666666666664,0.28337666666666667,0.09175533333333334,0.24735799999999997,1.8230220000000001,3.037333333333333,2.078666666666667,3.741266666666667,1.2793066666666668,3.6653466666666668,0.0,0.0,0.9266666666666666
3,1784301812.8725772,0.294484,0.29490266666666665,0.019686000000000002,0.18810666666666667,0.2823926666666667,0.2817386666666667,0.187644,0.24502533333333332,1.8510793333333333,8.504133333333332,5.1668,3.6299333333333332,1.2939333333333334,3.7929733333333333,0.0,0.0,0.8933333333333333
4,1784301818.0969853,0.268702,0.2684206666666667,-0.050052000000000006,0.20174933333333334,0.29713466666666666,0.29727533333333334,0.11768866666666668,0.224916,1.9030166666666666,8.899666666666667,-0.37939999999999996,5.609133333333333,1.2000533333333334,3.0109133333333333,0.0,0.006666666666666667,0.8266666666666667
5,1784301822.7649713,0.28328571428571425,0.2832983193277311,-0.058389915966386555,0.18552352941176473,0.2937294117647059,0.29378151260504204,0.020308403361344537,0.27354873949579833,1.8789109243697477,5.557899159663865,-1.2864705882352943,5.136470588235294,1.197638655462185,2.3154957983193274,0.0,0.025210084033613446,0.7815126050420168
